Target,Model,All_MAE,All_RMSE,All_R2,All_AbsErr_P95,All_AbsErr_P99,Tail_Rate,Tail_MAE,Tail_RMSE,Tail_R2,Tail_AbsErr_P95,Tail_AbsErr_P99,Split
dWorldPop,XGBoost_CL,22.382937657163033,42.35881857867286,0.42610689576005334,80.71773071289061,186.02086303710863,0.08496732026143791,69.97914494771224,99.79002289131434,0.6277481332556052,201.08362426757833,359.64116821289053,GroupSplit(grid_id)
dWorldPop,XGBoost_RMSE_CL,18.825921555173164,38.49875723154861,0.5259362478156593,67.72366180419903,154.49690246581983,0.08496732026143791,71.59376387394391,106.3202285150203,0.5774341049878193,163.05230712890628,492.7193798828124,GroupSplit(grid_id)
dWorldPop,Ridge,20.692502098985752,47.194082631465534,0.2876089969289819,77.25136467939127,168.7515210032061,0.08496732026143791,95.06454422921362,145.59540558649292,0.20757534222128127,250.30312277700858,659.7030425435811,GroupSplit(grid_id)
dWorldPop,Ridge_CL,35.798436133737,64.63048410015814,-0.33603595738177283,135.9432461606111,302.452712122995,0.08496732026143791,96.71458443367153,141.34900485845765,0.2531246084074127,340.76140690776487,441.58418827514123,GroupSplit(grid_id)
dWorldPop,Ridge_RMSE_CL,20.488311473703966,47.280295751018514,0.28500385894059654,77.00379809299697,162.87085940666952,0.08496732026143791,95.86939519909687,146.8624799361398,0.1937228449028362,254.0586310520239,667.2268543244734,GroupSplit(grid_id)
dWorldPop,ElasticNet,20.114999394765054,49.6579032119039,0.21128502954078865,72.78204217507424,154.41876033295267,0.08496732026143791,104.69293189268494,159.21164744828326,0.052427796831823414,278.10763335655116,727.4601534804631,GroupSplit(grid_id)
dWorldPop,ElasticNet_CL,35.77035570817023,68.11691456529296,-0.48406616765819455,148.64782307254606,322.4335399716745,0.08496732026143791,102.03903504790402,150.9657691926058,0.1480392090285243,376.48820942450254,475.54250789317507,GroupSplit(grid_id)
dWorldPop,ElasticNet_RMSE_CL,20.36743370365814,48.7381788484737,0.2402303809138886,76.31737494198187,163.2399770020501,0.08496732026143791,100.6982791546477,152.48138991483728,0.13084681918961383,261.7571825399238,689.3306187126201,GroupSplit(grid_id)
dWorldPop,SVR,18.472960681661405,44.23389766926707,0.3741737915436739,69.12052837337899,154.35184420075524,0.08496732026143791,89.50629900814508,138.52772232544646,0.2826418660874298,185.50139474390522,665.3105403461005,GroupSplit(grid_id)
dWorldPop,SVR_CL,31.174425192975576,56.115994226525444,-0.007202169509535894,116.3605013055717,229.45222351913281,0.08496732026143791,84.62153859779696,118.69293112430677,0.47336180987087084,253.3021914954625,411.15414781703817,GroupSplit(grid_id)
dWorldPop,SVR_RMSE_CL,20.5976795734826,43.435221319850285,0.3965692932120546,74.16017268316327,142.3395026072481,0.08496732026143791,77.84468680990906,123.89679814813795,0.4261705860679156,182.01155397631052,589.1237902773717,GroupSplit(grid_id)
dWorldPop,RandomForest,18.10934078572674,39.11555338083222,0.5106244288091457,66.20925390624997,153.8922061197915,0.08496732026143791,73.42931655062162,106.84788003670843,0.573229433533581,159.69356575520754,425.3628067708333,GroupSplit(grid_id)
dWorldPop,RandomForest_CL,19.337804199763834,40.32749418720373,0.47982939867264296,69.65038727847652,161.90460794069688,0.08496732026143791,70.20283016273464,100.54872813505895,0.6220661403466463,170.9868120309753,366.14407700607245,GroupSplit(grid_id)
dWorldPop,RandomForest_RMSE_CL,18.375481941618848,39.279312889739465,0.5065182535709035,66.99907972540989,153.22101344509753,0.08496732026143791,72.32014734514966,104.66498596640858,0.5904890877577715,158.15798308771096,406.3852125552067,GroupSplit(grid_id)
dWorldPop,ExtraTrees,19.02519834458178,40.87458097495841,0.46562029498419344,68.28878833007853,165.19262688802073,0.08496732026143791,76.17799028440622,114.19532184439502,0.5125172353128202,184.07903776041667,494.87812135416664,GroupSplit(grid_id)
dWorldPop,ExtraTrees_CL,18.991129444164393,40.86126777177794,0.46596834244172924,68.20591590727098,164.9421298735251,0.08496732026143791,76.30395917452702,114.40893776722764,0.5106917405981888,183.75772399712787,496.49231549707395,GroupSplit(grid_id)
